Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
50943,Sultans of Spice,1,Bangalore,"BluPetal Hotel, 60 Jyoti Nivas College Road, Koramangala 5th Block, Bangalore","BluPetal Hotel, Koramangala","BluPetal Hotel, Koramangala, Bangalore",77.61542793,12.93328392,"North Indian, Mughlai",1300,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.1,Green,Very Good,2416
58268,The Fatty Bao - Asian Gastro Bar,1,Bangalore,"610, 3rd Floor, 12th Main, Off 80 Feet Road, Indiranagar, Bangalore",Indiranagar,"Indiranagar, Bangalore",77.64539558,12.97022064,Asian,2400,Indian Rupees(Rs.),Yes,Yes,No,No,4,4.7,Dark Green,Excellent,2369
51705,Toit,1,Bangalore,"298, Namma Metro Pillar 62, 100 Feet Road, Indiranagar, Bangalore",Indiranagar,"Indiranagar, Bangalore",77.64070876,12.9791658,"Italian, American, Pizza",2000,Indian Rupees(Rs.),No,No,No,No,4,4.8,Dark Green,Excellent,10934
18162866,Three Dots & A Dash,1,Bangalore,"840/1,100 Feet Road, Metro Pillar 56-57, Indiranagar, Bangalore",Indiranagar,"Indiranagar, Bangalore",77.64048882,12.98041024,"European, Continental",1300,Indian Rupees(Rs.),Yes,No,No,No,3,3.9,Yellow,Good,1354
18407918,Bombay Brasserie,1,Bangalore,"2989/B, 12th Main Road, HAL 2nd Stage, Indiranagar, Bangalore",Indiranagar,"Indiranagar, Bangalore",77.645748,12.970324,Modern Indian,1500,Indian Rupees(Rs.),No,Yes,No,No,3,4.2,Green,Very Good,231
56464,Glen's Bakehouse,1,Bangalore,"297, 100 Feet Road, Indiranagar, Bangalore",Indiranagar,"Indiranagar, Bangalore",77.64062494,12.97909556,"Bakery, Desserts, Cafe",800,Indian Rupees(Rs.),No,No,No,No,2,4,Green,Very Good,3533
18221572,Onesta,1,Bangalore,"501, Binnamangala Extension, 1st stage, C.M.H Road, Indiranagar, Bangalore",Indiranagar,"Indiranagar, Bangalore",77.64368467,12.97845292,"Pizza, Cafe, Italian",600,Indian Rupees(Rs.),No,Yes,No,No,2,4.3,Green,Very Good,1413
18359919,Onesta,1,Bangalore,"Site 15, 15th Cross, 100 Feet Road, 4th Phase, JP Nagar, Bangalore",JP Nagar,"JP Nagar, Bangalore",77.59679094,12.90622878,"Pizza, Cafe, Italian",600,Indian Rupees(Rs.),No,No,No,No,2,4.6,Dark Green,Excellent,781
18439634,ECHOES Koramangala,1,Bangalore,"44, 4th B Cross, Koramangala 5th Block, Bangalore",Koramangala 5th Block,"Koramangala 5th Block, Bangalore",77.615797,12.934179,"Continental, American, Italian, North Indian, Chinese, Cafe",950,Indian Rupees(Rs.),No,No,No,No,2,4.7,Dark Green,Excellent,276
51040,Truffles,1,Bangalore,"28, 4th 'B' Cross, Koramangala 5th Block, Bangalore",Koramangala 5th Block,"Koramangala 5th Block, Bangalore",77.61429269,12.93329764,"American, Burger, Cafe",800,Indian Rupees(Rs.),No,Yes,No,No,2,4.7,Dark Green,Excellent,9667
54162,The Black Pearl,1,Bangalore,"105, 1st A Cross Road, Jyothi Nivas College Road, Koramangala 5th Block, Bangalore",Koramangala 5th Block,"Koramangala 5th Block, Bangalore",77.61615515,12.93436454,"North Indian, European, Mediterranean",1400,Indian Rupees(Rs.),Yes,No,No,No,3,4.1,Green,Very Good,5385
18305628,Eat Street,1,Bangalore,"11, 80 Feet Road, Opposite Indian Oil Petrol Pump, Koramangala 6th Block, Bangalore",Koramangala 6th Block,"Koramangala 6th Block, Bangalore",77.625999,12.939496,"North Indian, Chinese, Italian, Street Food, Desserts",400,Indian Rupees(Rs.),No,Yes,No,No,1,4.3,Green,Very Good,753
18385443,Koramangala Social,1,Bangalore,"118, Koramangala Industrial Area, Koramangala 7th Block, Bangalore",Koramangala 7th Block,"Koramangala 7th Block, Bangalore",77.61413042,12.93566181,"Continental, American",1500,Indian Rupees(Rs.),No,No,No,No,3,4.5,Dark Green,Excellent,1288
56618,AB's - Absolute Barbecues,1,Bangalore,"90/4, 3rd Floor, Outer Ring Road, Munnekollaly Village, Marathahalli, Bangalore",Marathahalli,"Marathahalli, Bangalore",77.6993861,12.94993396,"European, Mediterranean, North Indian",1400,Indian Rupees(Rs.),No,No,No,No,3,4.6,Dark Green,Excellent,6907
18353121,Flechazo,1,Bangalore,"9/1, 1st Floor, Above Surya Nissan, VRR Orchid, Doddanakkundi, Marathahalli, Bangalore",Marathahalli,"Marathahalli, Bangalore",77.696664,12.97537691,"Asian, Mediterranean, North Indian",1200,Indian Rupees(Rs.),Yes,No,No,No,3,4.4,Green,Very Good,983
18366652,Onesta,1,Bangalore,"215, 216 & 220, Devasandra Village, Kasaba Hobli, New BEL Road, Bangalore",New BEL Road,"New BEL Road, Bangalore",77.5709967,13.0291977,"Pizza, Cafe, Italian",600,Indian Rupees(Rs.),No,No,No,No,2,4.6,Dark Green,Excellent,627
18430785,Communiti,1,Bangalore,"67 & 68, Brigade Solitaire, Opposite to Advaith Hyundai, Residency Road, Bangalore",Residency Road,"Residency Road, Bangalore",77.60817859,12.97253153,Continental,1200,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,334
58882,Big Brewsky,1,Bangalore,"Behind MK Retail, Before WIPRO Corporate Office, Sarjapur Road, Bangalore",Sarjapur Road,"Sarjapur Road, Bangalore",77.68323686,12.91304096,"Finger Food, North Indian, Italian, Continental, Thai, South Indian",1800,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.5,Dark Green,Excellent,5705
18422898,Hoot,1,Bangalore,"BBMP 2034/69, Block 2, Kaikondrahalli, Varthur Hobli, Sarjapur Road, Bangalore",Sarjapur Road,"Sarjapur Road, Bangalore",77.6784,12.914264,"Continental, Italian, North Indian",1400,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good,405
18339874,Farzi Cafe,1,Bangalore,"202, Level 2, UB City, Vittal Mallya Road, Lavelle Road, Bangalore",UB City,"UB City, Bangalore",77.5960137,12.9721612,Modern Indian,1500,Indian Rupees(Rs.),No,No,No,No,3,4.4,Green,Very Good,754
2600472,Black N White Cafe,1,Bhopal,"G-1, Raksha Tower, Eden Garden, Arera Colony, Bhopal",Arera Colony,"Arera Colony, Bhopal",77.419399,23.211529,"Cafe, Chinese, North Indian",200,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,51
2600514,Maybe There,1,Bhopal,"4th floor,10th Cross Road Building, Above Vishal Fitness Centre, 10 Main Road, Arera Colony, Bhopal",Arera Colony,"Arera Colony, Bhopal",0,0,Cafe,600,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,63
2600109,Sagar Gaire Fast Food,1,Bhopal,"10, Number Market, Arera Colony, Bhopal",Arera Colony,"Arera Colony, Bhopal",77.435361,23.214294,Fast Food,250,Indian Rupees(Rs.),No,No,No,No,1,4.9,Dark Green,Excellent,427
2600311,The Kasbah,1,Bhopal,"110/7, Mandakini, Opposite Union Bank, Kolar Main Road, Arera Colony, Bhopal",Arera Colony,"Arera Colony, Bhopal",77.41722744,23.18499152,"North Indian, Chinese",700,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,126
2600008,Bake N Shake,1,Bhopal,"B-1, GM Tower,  Stop No. 10, Arera Colony, Bhopal",Arera Colony,"Arera Colony, Bhopal",77.434976,23.214459,Fast Food,500,Indian Rupees(Rs.),No,No,No,No,2,4.2,Green,Very Good,223
2600031,10 Downing Street,1,Bhopal,"Third Floor, DB City Mall, Maharana Pratap Nagar, Bhopal","DB City, Maharana Pratap Nagar","DB City, Maharana Pratap Nagar, Bhopal",77.429989,23.232357,"North Indian, Chinese",1000,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,257
2600250,Chi Kitchen,1,Bhopal,"12-13, Food Court, DB City Mall, Maharana Pratap Nagar, Bhopal","DB City, Maharana Pratap Nagar","DB City, Maharana Pratap Nagar, Bhopal",0,0,Chinese,1000,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,103
2600025,Pizza Hut,1,Bhopal,"Third Floor, DB City Mall, Arera Hills, Maharana Pratap Nagar, Bhopal","DB City, Maharana Pratap Nagar","DB City, Maharana Pratap Nagar, Bhopal",77.429845,23.232537,Pizza,650,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,118
2600494,Kafe Kulture,1,Bhopal,"A-66A, Jai Bhawani Housing Society, Bawadiyan Kalan, Gulmohar Colony, Bhopal",Gulmohar Colony,"Gulmohar Colony, Bhopal",0,0,"Cafe, Fast Food",600,Indian Rupees(Rs.),No,No,No,No,2,3.8,Yellow,Good,98
18108352,Violet Hour,1,Bhopal,"Shop 3-4, Plot 5B, Sai Mehndi Appartment, B.D.A,  Kohefiza Main Road, Kohefiza, Bhopal",Kohefiza,"Kohefiza, Bhopal",77.3796051,23.26626099,Bakery,500,Indian Rupees(Rs.),No,No,No,No,2,3.8,Yellow,Good,33
2600079,Bapu Ki Kutia,1,Bhopal,"Behind Jyoti Cineplex, Zone 1, Maharana Pratap Nagar, Bhopal",Maharana Pratap Nagar,"Maharana Pratap Nagar, Bhopal",77.433571,23.233219,"North Indian, Chinese, South Indian, Fast Food",550,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,175
2600340,Da pizzeria,1,Bhopal,"177, Zone 2, Maharana Pratap Nagar, Bhopal",Maharana Pratap Nagar,"Maharana Pratap Nagar, Bhopal",0,0,"Pizza, Italian, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,111
18461339,Papa Mexicano,1,Bhopal,"R-24, Zone II, Maharana Pratap Nagar, Bhopal",Maharana Pratap Nagar,"Maharana Pratap Nagar, Bhopal",77.43702042,23.23079116,"Fast Food, Mexican, Tex-Mex",350,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,20
2600010,Bake N Shake,1,Bhopal,"Near Jyoti Cineplex, Zone 1, Maharana Pratap Nagar, Bhopal",Maharana Pratap Nagar,"Maharana Pratap Nagar, Bhopal",0,0,Fast Food,500,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,103
2600230,Manohar Dairy And Restaurant,1,Bhopal,"132, Zone 1, Maharana Pratap Nagar, Bhopal",Maharana Pratap Nagar,"Maharana Pratap Nagar, Bhopal",77.434007,23.234249,"North Indian, South Indian, Street Food, Bakery",400,Indian Rupees(Rs.),No,No,No,No,2,4.4,Green,Very Good,243
2600003,Manohar Dairy And Restaurant,1,Bhopal,"6, Hamidia Road, Opposite Alpana Cineplex, Peer Gate Area, Bhopal",Peer Gate Area,"Peer Gate Area, Bhopal",77.408236,23.264015,"North Indian, South Indian, Street Food, Bakery",400,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,238
2600303,Kebabsville - Sayaji Hotel,1,Bhopal,"A-3,Van Vihar Road, Prempura, TT Nagar, Bhopal",Sayaji Hotel,"Sayaji Hotel, Bhopal",77.373573,23.218998,North Indian,1800,Indian Rupees(Rs.),No,No,No,No,4,4.3,Green,Very Good,128
2600180,Indian Coffee House,1,Bhopal,"Near Apex Bank, TT Nagar, Bhopal",TT Nagar,"TT Nagar, Bhopal",77.401663,23.234631,South Indian,500,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,161
2600393,The Urban Socialite,1,Bhopal,"Hotel Lake View Ashoka, 5th Floor, Shyamla Hills, TT Nagar, Bhopal",TT Nagar,"TT Nagar, Bhopal",0,0,"Italian, Mexican, Chinese",900,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,79
2600007,Bake N Shake,1,Bhopal,"Bhadbhada Road, Near Rang Mahal Talkies, TT Nagar, Bhopal",TT Nagar,"TT Nagar, Bhopal",77.398886,23.235123,Fast Food,500,Indian Rupees(Rs.),No,No,No,No,2,4.3,Green,Very Good,120
2900587,Tyre Patty,1,Bhubaneshwar,"3rd Floor, BMC Bhawani Mall, Sahid Nagar, Bhubaneshwar","BMC Bhawani Mall, Sahid Nagar","BMC Bhawani Mall, Sahid Nagar, Bhubaneshwar",0,0,Cafe,500,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,289
2900354,Silver Streak,1,Bhubaneshwar,"Ground Floor, BMC Bhawani Mall, Sahid Nagar, Bhubaneshwar","BMC Bhawani Mall, Sahid Nagar","BMC Bhawani Mall, Sahid Nagar, Bhubaneshwar",85.846838,20.286333,Chinese,550,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,379
2900633,Barbeque Nation,1,Bhubaneshwar,"Plot 12-13/557, 3rd Floor, Mauza Samantapuri,Gajapati Nagar, Chandrasekharpur, Bhubaneshwar",Chandrasekharpur,"Chandrasekharpur, Bhubaneshwar",0,0,"Mediterranean, Asian, Continental, North Indian, Arabian",1200,Indian Rupees(Rs.),No,No,No,No,3,4.6,Dark Green,Excellent,154
18408676,Central Perk 7,1,Bhubaneshwar,"Plot 133/A, District Center, Chandrasekharpur, Bhubaneshwar",Chandrasekharpur,"Chandrasekharpur, Bhubaneshwar",85.81781287,20.32553933,"Cafe, Charcoal Grill, Steak",600,Indian Rupees(Rs.),No,No,No,No,2,4.5,Dark Green,Excellent,145
2900234,The Chicken Dinesty,1,Bhubaneshwar,"District Center, Niladri Vihar Road, Chandrasekharpur, Bhubaneshwar",Chandrasekharpur,"Chandrasekharpur, Bhubaneshwar",85.81856667,20.32634444,"Fast Food, North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,247
2900550,Taste Of China,1,Bhubaneshwar,"139, District Center, Chandrasekharpur, Bhubaneshwar",Chandrasekharpur,"Chandrasekharpur, Bhubaneshwar",0,0,Chinese,500,Indian Rupees(Rs.),No,No,No,No,2,4,Green,Very Good,145
18362677,Michael's Kitchen,1,Bhubaneshwar,"7798, Sainik School Road, Gajapati Nagar, Bhubaneswar, Gajapati Nagar, Bhubaneshwar",Gajapati Nagar,"Gajapati Nagar, Bhubaneshwar",85.83394811,20.31149633,"North Indian, Asian, European",850,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,118
2900044,Mamma Mia - Mayfair Lagoon,1,Bhubaneshwar,"Mayfair Lagoon, 8-B, Jayadev Vihar, Bhubaneshwar","Mayfair Lagoon, Jayadev Vihar","Mayfair Lagoon, Jayadev Vihar, Bhubaneshwar",85.819178,20.301785,"Cafe, Italian, Mexican, Bakery",1400,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,256
2900469,99 North Restaurant,1,Bhubaneshwar,"B36, Chandaka Industrial Estate, Near CTTC, Patia, Bhubaneshwar",Patia,"Patia, Bhubaneshwar",85.80823611,20.34306944,"North Indian, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,173
2900219,Adda,1,Bhubaneshwar,"4th Floor, SJ Complex, KIIT College Road, Patia, Bhubaneshwar",Patia,"Patia, Bhubaneshwar",85.82272222,20.353675,"North Indian, Chinese, Mexican, Beverages",600,Indian Rupees(Rs.),No,No,No,No,2,3.8,Yellow,Good,424
2900473,Chill Ummm,1,Bhubaneshwar,"DS Tower, 2nd Floor, Plot 516/1763/4177, Near Big Bazar, Patia, Bhubaneshwar",Patia,"Patia, Bhubaneshwar",85.825257,20.35324774,"Chinese, North Indian, Cafe",450,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,338
2900020,Lal Qila,1,Bhubaneshwar,"Sampark Vihar, Opposite Big Bazaar, KIIT Square, Patia, Bhubaneshwar",Patia,"Patia, Bhubaneshwar",85.82685,20.35299167,"Mughlai, Chinese, North Indian",500,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,228
2900562,Richard's Kitchen & Coffee Bar,1,Bhubaneshwar,"Rooftop Bata Showroom, KIIT Square, Patia, Bhubaneshwar",Patia,"Patia, Bhubaneshwar",85.82599327,20.35343289,"Cafe, Chinese, Fast Food, Seafood",450,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,253
18413814,Aangan Horizon,1,Bhubaneshwar,"Above Patia Pantaloons, Nandankanan Road, Patia, Bhubaneshwar",Patia,"Patia, Bhubaneshwar",85.82289287,20.34347604,"North Indian, Chinese, Continental",900,Indian Rupees(Rs.),No,No,No,No,2,4,Green,Very Good,90
18235390,Brewberrys The Coffee Bar,1,Bhubaneshwar,"3, Infocity Road, Patia, Bhubaneshwar",Patia,"Patia, Bhubaneshwar",85.81112333,20.34314407,Cafe,400,Indian Rupees(Rs.),No,No,No,No,1,4,Green,Very Good,197
2900640,Chai Break,1,Bhubaneshwar,"KIIT Road, PS Plaza, Patia, Bhubaneshwar",Patia,"Patia, Bhubaneshwar",0,0,"Italian, Cafe, Chinese, Continental",800,Indian Rupees(Rs.),No,No,No,No,2,4.3,Green,Very Good,69
18271459,JUGAAD JN.,1,Bhubaneshwar,"KIIT Road, Opposite SBI, Patia, Bhubaneshwar",Patia,"Patia, Bhubaneshwar",85.82225987,20.35348061,"North Indian, Rajasthani",300,Indian Rupees(Rs.),No,No,No,No,1,4.1,Green,Very Good,199
18377283,Cha cTea,1,Bhubaneshwar,"797, Near Shivam Honda Showroom, Sahid Nagar, Bhubaneshwar",Sahid Nagar,"Sahid Nagar, Bhubaneshwar",85.84295925,20.29322917,"Cafe, Tea",500,Indian Rupees(Rs.),No,No,No,No,2,3.8,Yellow,Good,56
18408600,Food Fever,1,Bhubaneshwar,"A-54, Opposite Law University, Sahid Nagar, Bhubaneshwar",Sahid Nagar,"Sahid Nagar, Bhubaneshwar",85.84516996,20.29575519,"Chinese, North Indian",900,Indian Rupees(Rs.),No,No,No,No,2,4.2,Green,Very Good,49
2900012,Mainland China,1,Bhubaneshwar,"The Crown, A1, Near IRC Village, Nayapalli, Bhubaneshwar","The Crown, Nayapalli","The Crown, Nayapalli, Bhubaneshwar",85.818494,20.292363,Chinese,1500,Indian Rupees(Rs.),No,No,No,No,3,4.3,Green,Very Good,345
18436042,Eram Rooftop,1,Bhubaneshwar,"206, 3rd Floor, Suryansh Enclave, Shastri Nagar, Unit 4, Bhubaneshwar",Unit 4,"Unit 4, Bhubaneshwar",85.82669624,20.28398889,"Asian, Continental",400,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,89
122003,The Night Factory,1,Chandigarh,"Phase 1, Chandigarh Industrial Area, Chandigarh",Chandigarh Industrial Area,"Chandigarh Industrial Area, Chandigarh",76.801234,30.71005476,"North Indian, Chinese, Continental, Pizza",850,Indian Rupees(Rs.),No,Yes,Yes,No,2,3.7,Yellow,Good,665
121552,Brooklyn Central,1,Chandigarh,"Courtyard, Elante Mall, Phase 1, Chandigarh Industrial Area, Chandigarh","Elante Mall, Chandigarh Industrial Area","Elante Mall, Chandigarh Industrial Area, Chandigarh",76.8009555,30.7050693,"American, Cafe",1600,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,676
121214,Chili's,1,Chandigarh,"312 B, 3rd Floor, Elante Mall, Phase 1, Chandigarh Industrial Area, Chandigarh","Elante Mall, Chandigarh Industrial Area","Elante Mall, Chandigarh Industrial Area, Chandigarh",76.8007752,30.7056682,"Mexican, American, Italian",1400,Indian Rupees(Rs.),No,Yes,No,No,3,4.3,Green,Very Good,970
121553,Kylin Experience,1,Chandigarh,"312 A, 3rd Floor, Elante Mall, Phase 1, Chandigarh Industrial Area, Chandigarh","Elante Mall, Chandigarh Industrial Area","Elante Mall, Chandigarh Industrial Area, Chandigarh",76.80064,30.7056102,"Japanese, Chinese, Thai, Malaysian, Burmese, Asian",1600,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,300
121312,Mocha,1,Chandigarh,"Ground Floor, Elante Mall, Phase 1, Chandigarh Industrial Area, Chandigarh","Elante Mall, Chandigarh Industrial Area","Elante Mall, Chandigarh Industrial Area, Chandigarh",76.8008653,30.7051482,"Continental, Italian, Thai, Finger Food",1400,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,428
121335,Pirates of Grill,1,Chandigarh,"313, Third Floor, Elante Mall, Phase 1, Chandigarh Industrial Area, Chandigarh","Elante Mall, Chandigarh Industrial Area","Elante Mall, Chandigarh Industrial Area, Chandigarh",76.8009555,30.705775,"North Indian, Continental, Asian",1200,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,1022
120014,Barbeque Nation,1,Chandigarh,"SCO 39, Madhya Marg, Sector 26, Chandigarh",Sector 26,"Sector 26, Chandigarh",76.8051917,30.7257045,"North Indian, Chinese",1300,Indian Rupees(Rs.),No,No,No,No,3,4.5,Dark Green,Excellent,1450
123125,TGI Friday's,1,Chandigarh,"SCO 51, Madhya Marg, Sector 26, Chandigarh",Sector 26,"Sector 26, Chandigarh",76.8063634,30.7249431,"American, Tex-Mex",1800,Indian Rupees(Rs.),No,No,No,No,3,4.3,Green,Very Good,228
120221,Pal Dhaba,1,Chandigarh,"SCO 151 & 152, Sector 28 D, Sector 28, Chandigarh",Sector 28,"Sector 28, Chandigarh",76.801316,30.7194841,North Indian,700,Indian Rupees(Rs.),No,No,No,No,2,3.8,Yellow,Good,982
122064,Midnight Chef,1,Chandigarh,"SCO 329-332, Sector 35B, Sector 35, Chandigarh",Sector 35,"Sector 35, Chandigarh",76.76560555,30.72476574,"North Indian, Chinese, Continental, Italian, Burger",1000,Indian Rupees(Rs.),No,Yes,No,No,3,3.4,Orange,Average,502
120203,Nik Baker's,1,Chandigarh,"SCO 441 & 442, Sector 35 C, Sector 35, Chandigarh",Sector 35,"Sector 35, Chandigarh",76.76055595,30.72152328,"Bakery, Desserts, Cafe",650,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,698
120219,OvenFresh,1,Chandigarh,"SCO 437 & 438, Sector 35 C, Sector 35, Chandigarh",Sector 35,"Sector 35, Chandigarh",76.7606106,30.7216086,"Cafe, Bakery",650,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,397
121425,Super Donuts,1,Chandigarh,"SCO 446 Sector 35 C, Sector 35, Chandigarh",Sector 35,"Sector 35, Chandigarh",76.76028337,30.72137975,"Burger, Fast Food, Desserts, Beverages",450,Indian Rupees(Rs.),No,Yes,No,No,1,4,Green,Very Good,265
123010,Taco Bell,1,Chandigarh,"SCO 453-454, Sector 35C, Sector 35, Chandigarh",Sector 35,"Sector 35, Chandigarh",76.75984483,30.72114167,"Mexican, Fast Food",600,Indian Rupees(Rs.),No,Yes,No,No,2,4.2,Green,Very Good,252
123294,Karim's,1,Chandigarh,"SCO 33, Madhya Marg, Sector 7, Chandigarh",Sector 7,"Sector 7, Chandigarh",76.8009793,30.7306181,"Mughlai, North Indian",800,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,86
121120,Virgin Courtyard,1,Chandigarh,"Backside, SCO 1A, Madhya Marg, Sector 7, Chandigarh",Sector 7,"Sector 7, Chandigarh",76.7976205,30.7334795,Italian,2200,Indian Rupees(Rs.),No,No,No,No,4,4.4,Green,Very Good,817
122940,Burgrill,1,Chandigarh,"Booth 70, Sector 8, Chandigarh",Sector 8,"Sector 8, Chandigarh",76.7978909,30.740827,"Burger, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,4.5,Dark Green,Excellent,249
122830,Uncle Jack's,1,Chandigarh,"Booth 11, Sector 8, Chandigarh",Sector 8,"Sector 8, Chandigarh",76.7972148,30.7408896,"Desserts, American",600,Indian Rupees(Rs.),No,No,No,No,2,4,Green,Very Good,356
69024,That Madras Place,1,Chennai,"34/29, 2nd Main Road, Kasturibai Nagar, Adyar, Chennai",Adyar,"Adyar, Chennai",80.250744,13.0058006,"European, Italian, Desserts",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,4.2,Green,Very Good,1810
72475,Haunted,1,Chennai,"273, F13, New Number 71, 2nd Main Road, Anna Nagar East, Chennai",Anna Nagar East,"Anna Nagar East, Chennai",80.2206723,13.0864385,"North Indian, Chinese, Arabian",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.8,Yellow,Good,519
70431,Pantry d'or,1,Chennai,"21/11, J Block, 6th Avenue Main Road, Anna Nagar East, Chennai",Anna Nagar East,"Anna Nagar East, Chennai",80.2191037,13.0918088,"Continental, Cafe, Italian, Desserts",750,Indian Rupees(Rs.),Yes,Yes,No,No,2,4.4,Green,Very Good,1504
71443,Palmshore,1,Chennai,"95, Jawaharlal Nehru Salai, Jafferkhanpet, Ashok Nagar, Chennai",Ashok Nagar,"Ashok Nagar, Chennai",80.20881157,13.02977985,"North Indian, Mughlai, Chinese, South Indian",850,Indian Rupees(Rs.),Yes,Yes,No,No,2,4.2,Green,Very Good,841
73088,Chili's,1,Chennai,"49 & 50 L, Express Avenue Mall, White's Road, Royapettah, Chennai","Express Avenue Mall,  Royapettah","Express Avenue Mall,  Royapettah, Chennai",80.264151,13.058616,"Mexican, American, Tex-Mex, Burger",1700,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.8,Dark Green,Excellent,1262
18423075,Writer's Cafe,1,Chennai,"98, Peter's Road, Behind Philip's Service Centre, Gopalapuram, Chennai",Gopalapuram,"Gopalapuram, Chennai",80.25722075,13.05434714,"Cafe, European",450,Indian Rupees(Rs.),No,Yes,No,No,1,4.2,Green,Very Good,191
70890,Fusilli Reasons,1,Chennai,"1/9, Dr. Vasudevan Street, Ormes Road, Kilpauk, Chennai",Kilpauk,"Kilpauk, Chennai",80.24851944,13.08187778,Italian,350,Indian Rupees(Rs.),No,No,No,No,1,4.6,Dark Green,Excellent,1510
71492,Ciclo Cafe,1,Chennai,"47, Gandhi Mandapam Road, Kotturpuram, Chennai",Kotturpuram,"Kotturpuram, Chennai",80.24243889,13.02239444,"Cafe, Continental",1100,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,1004
70092,Kaidi Kitchen,1,Chennai,"20/3, Bishop Wallers Avenue, Mylapore, Chennai",Mylapore,"Mylapore, Chennai",80.26147,13.044694,"Italian, Mexican, Chinese, Thai, North Indian",1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,4,Green,Very Good,1820
70393,Bombay Brasserie,1,Chennai,"3, College Lane, Nungambakkam, Chennai",Nungambakkam,"Nungambakkam, Chennai",80.251865,13.066762,North Indian,1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.6,Dark Green,Excellent,1753
70894,Maplai,1,Chennai,"14, Sterling Avenue, Nungambakkam, Chennai",Nungambakkam,"Nungambakkam, Chennai",80.23644167,13.06418056,"South Indian, Chettinad",1000,Indian Rupees(Rs.),Yes,No,No,No,3,4.2,Green,Very Good,1714
73279,Paradise,1,Chennai,"392, Anjali Devi Towers Kandanchavadi, OMR, Perungudi, Chennai",Perungudi,"Perungudi, Chennai",80.24998214,12.97279291,"Biryani, North Indian",900,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,1317
69951,L'amandier,1,Chennai,"57, 2nd Main Road, RA Puram, Chennai",RA Puram,"RA Puram, Chennai",80.25479067,13.02701773,"European, Cafe, Italian",1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.3,Green,Very Good,1607
72497,Palmshore,1,Chennai,"Plot 8, Park Dugar, Mount Poonamallee High Road, Ramapuram, Chennai",Ramapuram,"Ramapuram, Chennai",80.17456822,13.02627908,"North Indian, Mughlai, Chinese, South Indian",850,Indian Rupees(Rs.),Yes,Yes,No,No,2,4.4,Green,Very Good,645
